system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
0000000000000000028e_0,1243.0078,0.6606792741434598,0.45437335072948387,0.45519713,0.23474179,0.81092095,0.03064855955722856,2.871567953510734E-4,9.752289323037289E-4,0.46564886,0.75782114,-0.09316844,85.79606,30.162132,4.030792085064991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46754268855354,47.14623614068064]}"
0000000000000000028f_0,847.06683,0.4590228016001446,0.28300427161856906,0.51,0.28664923,0.8400583,0.023370249847178334,3.88484716182802E-5,4.6864420624181946E-5,0.5405405,0.7495059,-0.006063044,116.4179,32.766727,2.6559431469904764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97886374827438,46.559546428622184]}"
00000000000000000290_0,748.121,0.5460511061307965,0.3416614751770905,0.5123675,0.2904852,0.843565,0.04002937938879007,3.105084248722356E-5,9.149083561845739E-4,0.5136476,0.7511191,0.015310526,109.7089,21.156984,0.8429341552588759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58252704492084,47.20265034052335]}"
00000000000000000291_0,1487.7963,0.3295471764786259,0.20244612177441723,0.44329897,0.30509055,0.6754302,0.024592822668368174,4.301027732571683E-4,0.002895026053599259,0.45454547,0.62201035,-0.044533104,19.222282,2.780885,0.26012594301847275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38947909036355,46.67578842638725]}"
00000000000000000292_0,195.20584,0.7061870380689683,0.4624729228731316,0.24867725,0.25596747,0.7024943,0.027349910367392205,0.004154213043969457,0.00806021562966941,0.3469388,0.77120686,0.18402284,15.856997,2.2627058,1.4197735111025733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.60678613187392,46.570236380503204]}"
00000000000000000293_0,689.15137,0.7009561249493422,0.46070537258551103,0.5423729,0.28336275,0.8616805,0.04305612125118977,2.206938981696993E-5,2.20712767217357E-4,0.51497006,0.7896013,0.041909277,38.849277,14.949769,1.76482111530322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.01919810453134,46.96118319215202]}"
00000000000000000294_0,1139.8342,0.10619146184105563,0.07610830684214809,-0.07047619,0.37535506,0.113118276,0.004708783361458267,8.556258996917669E-4,8.036267322324327E-4,-0.09002433,0.15237169,0.19613346,95.68078,21.602856,1.6806102500931526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.90932957100168,46.75115707872487]}"
00000000000000000295_0,534.19885,0.8087010729479527,0.5400098206935934,0.5679442,0.24426228,0.86034024,0.03387397943150048,3.155404450310151E-4,2.3985081024746613E-4,0.5565032,0.8119587,0.036979854,45.814137,25.391716,1.2255538624530256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.65754094542667,46.67929185599531]}"
00000000000000000296_0,613.7607,0.4418324415982378,0.27110660954886345,0.14893617,0.28231514,0.81095403,0.03722167257012211,8.912379598768894E-5,4.19017572530489E-4,0.33783785,0.70137525,0.34196892,123.62824,39.076202,2.5033954555518205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7355101378064,46.66393066463687]}"
00000000000000000297_0,461.93036,0.6671838316142699,0.4290066147399514,0.46666667,0.2865697,0.841232,0.03863861236679645,7.229307896650106E-5,9.44265777584885E-5,0.4909091,0.7769925,-0.03649509,69.97323,15.680957,0.7068754828782448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.01461669658234,47.015351603784424]}"
00000000000000000298_0,645.004,0.8706223471361778,0.6132222443087035,0.5147929,0.24250832,0.8245503,0.02748687242513339,1.1609228153819373E-4,3.546511039755895E-4,0.52509654,0.8373081,-0.029581964,106.49644,26.453922,0.9528132479360932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03653558951484,46.764811471043494]}"
00000000000000000299_0,1058.2239,0.40674792602423243,0.2618198795216624,0.45348838,0.3203356,0.47142622,0.010832101059459687,0.0017545425348147736,0.002818165559438479,0.42201835,0.5776808,-0.08479124,30.32824,5.408662,1.3398486679037644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10938438477508,46.80577464799934]}"
0000000000000000029a_0,1130.7959,0.442630567726556,0.27833998953960853,0.5121951,0.2924012,0.6548115,0.04353909073185017,8.112031658113472E-4,0.0039462333836883245,0.5121951,0.66611516,0.10791427,74.683495,9.989771,2.724396159723403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46314094366136,46.70219889574036]}"
0000000000000000029b_0,1925.1255,0.39077056636933294,0.255305057509286,0.37016574,0.2998022,0.56436336,0.03991316997550269,6.61064800429878E-4,0.0026815598490712578,0.2835821,0.58535546,-0.37467444,43.955246,6.8350863,2.051469892551961,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.65600923516182,46.916447091002865]}"
0000000000000000029d_0,952.03326,0.4648027767150017,0.2919637456154533,0.5555556,0.29404148,0.7903358,0.024372734255734666,2.108746003530726E-4,0.00816724407786551,0.46296296,0.70795995,0.009218991,24.522118,2.2468214,0.8275808974012963,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22329076280144,47.0572130960244]}"
0000000000000000029e_0,170.7157,0.224833431204548,0.13129813352019637,-0.12703583,0.32577732,0.51644903,0.008291698051162763,4.7273787614743323E-4,5.986697835126953E-4,0.23039216,0.29601488,-0.007678658,36.73763,5.716336,0.8898168352180493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.48281862266542,46.80811026773805]}"
