system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
00000000000000000eb3_0,1356.626,0.0174200534617224,0.008792982634530544,-0.18390805,0.34624168,-0.020352988,0.08042248544510505,0.0031391839222683427,5.4719150973368575E-5,-0.19075145,0.012285012,0.015031129,128.92827,32.36973,4.5110444477687555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35839738153302,48.71514378439539]}"
00000000000000000eb4_0,1748.8503,0.04112099784603683,0.022514025146246563,-0.22891566,0.34426808,-0.089989,0.2368878692332662,0.005392204972518392,8.918484752219388E-5,-0.2320819,0.023301447,-0.09401626,188.04695,35.001873,1.5581535529740518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36782969201627,48.73122362798112]}"
00000000000000000eb5_0,1638.7076,0.08890091718029164,0.049073127207793,-0.23883495,0.34996447,-0.007210946,0.1722441577459121,5.0791217855335506E-5,6.979641507517758E-5,-0.21653543,0.071255885,-0.13726816,118.19392,22.809715,0.8213889662598624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38399936713043,48.73311009007777]}"
00000000000000000eb6_0,1450.219,0.08691024029429051,0.04642956537997123,-0.22326455,0.35450333,-0.03636821,0.15389412695932636,8.589461131524407E-5,1.566581166295147E-4,-0.21942446,0.068306014,-0.12560284,123.184616,19.886477,2.883896952754809,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39001807953403,48.73373891077666]}"
00000000000000000eb7_0,2095.583,0.06329854560082543,0.03250519602219126,-0.22222222,0.34818718,-0.024076726,0.11669316182503314,0.0025592815862012014,1.860902956789352E-4,-0.17482518,0.05761764,-0.072220065,167.2074,61.422134,6.0286010963668515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37717217097112,48.73966779165185]}"
00000000000000000eb8_0,1525.5275,0.013131023458611021,0.0068784508181447546,-0.13424657,0.34097067,-0.024771398,0.10416966455679133,0.004896687103876763,2.245754482784225E-4,-0.16347569,0.013159156,-0.10209648,171.32462,40.82465,1.655066359971765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36621272450486,48.741015264578024]}"
00000000000000000eb9_0,1629.8414,0.03320111970346378,0.020032705564913322,-0.1566618,0.34839585,-0.13169606,0.02903601306678457,3.6025254001841034E-4,4.572713712378794E-4,-0.1632653,0.047825232,-0.08347048,327.36728,44.153397,9.088655017126218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3672008713174,48.74254240056103]}"
00000000000000000eba_0,1576.983,0.020746926450547994,0.010868458736713715,-0.15281501,0.345933,-0.08086904,0.1377268259548693,5.555576971577542E-4,1.3522188972189125E-4,-0.1598916,0.025248662,0.075270526,272.52957,40.45299,1.9609684467418649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36827884965834,48.74586616711227]}"
00000000000000000ebb_0,1537.9257,0.010958768951290467,0.005839379227542185,-0.2991453,0.33874804,0.046792686,0.11571318777811421,2.658350304138978E-4,1.764951022823096E-4,-0.29777777,0.014553014,-0.045482956,181.09088,34.847622,1.8722472234326808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36818901812993,48.747483134623685]}"
00000000000000000ebc_0,1608.8218,6.876966486282441E-4,3.431471887543891E-4,-0.32941177,0.34866166,0.13746065,0.1161229857730433,0.003926137863979912,4.1172424692525675E-4,-0.28915662,0.0014265336,-0.010077763,189.335,38.96416,2.237028266620284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37941795918142,48.749189933663516]}"
00000000000000000ebd_0,1527.7892,0.004971714834801771,0.0023373616937908404,-0.26819128,0.35268095,0.089471795,0.17959001679571823,0.0029540486201379106,1.2390296062666367E-4,-0.25373134,-0.0036791759,-0.017596178,97.9106,24.751339,0.9727015308677851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38274172573266,48.75161538493064]}"
